id,left,top,right,bottom,row_index,col_index,grid_area,density,b_area_sum,building_density,density_final1,green_mean
4224,1133602.539600000018254,1690707.949100000085309,1134102.539600000018254,1690207.949100000318140,42,37,250089.622,0.090,17300.496000,0.069,0.069,0.555147058823529
4225,1133602.539600000018254,1690207.949100000318140,1134102.539600000018254,1689707.949100000085309,43,37,250089.622,0.000,,,,0.778546712802768
4226,1133602.539600000018254,1689707.949100000085309,1134102.539600000018254,1689207.949100000318140,44,37,250089.622,0.000,,,,0.0955882352941176
4227,1133602.539600000018254,1689207.949100000318140,1134102.539600000018254,1688707.949100000085309,45,37,250089.622,0.000,,,,0.456204379562044
4228,1133602.539600000018254,1688707.949100000085309,1134102.539600000018254,1688207.949100000318140,46,37,250089.621,0.000,,,,0.8671875
4229,1133602.539600000018254,1688207.949100000318140,1134102.539600000018254,1687707.949100000085309,47,37,250089.621,0.000,15.647000,0.000,0.000,0.0220588235294118
4230,1133602.539600000018254,1687707.949100000085309,1134102.539600000018254,1687207.949100000318140,48,37,250089.621,0.007,1177.526000,0.005,0.005,0.190972222222222
4231,1133602.539600000018254,1687207.949100000318140,1134102.539600000018254,1686707.949100000085309,49,37,250089.621,0.002,203.045000,0.001,0.001,0.319852941176471
4232,1133602.539600000018254,1686707.949100000085309,1134102.539600000018254,1686207.949100000318140,50,37,250089.621,0.002,337.100000,0.001,0.001,0.173010380622837
4233,1133602.539600000018254,1686207.949100000318140,1134102.539600000018254,1685707.949100000085309,51,37,250089.621,0.006,812.050000,0.003,0.003,0.613970588235294
4234,1133602.539600000018254,1685707.949100000085309,1134102.539600000018254,1685207.949100000318140,52,37,250089.621,0.002,185.268000,0.001,0.001,0.0069204152249135
4235,1133602.539600000018254,1685207.949100000318140,1134102.539600000018254,1684707.949100000085309,53,37,250089.621,0.024,7693.082000,0.031,0.031,0
4236,1133602.539600000018254,1684707.949100000085309,1134102.539600000018254,1684207.949100000318140,54,37,250089.621,0.202,47320.361000,0.189,0.189,0
4237,1133602.539600000018254,1684207.949100000318140,1134102.539600000018254,1683707.949100000085309,55,37,250089.621,0.407,92628.906000,0.370,0.370,0
4238,1133602.539600000018254,1683707.949100000085309,1134102.539600000018254,1683207.949100000318140,56,37,250089.620,0.421,97564.454000,0.390,0.390,0.0220588235294118
4239,1133602.539600000018254,1683207.949100000318140,1134102.539600000018254,1682707.949100000085309,57,37,250089.620,0.310,88981.790000,0.356,0.356,0.0625
4240,1133602.539600000018254,1682707.949100000085309,1134102.539600000018254,1682207.949100000318140,58,37,250089.620,0.413,104900.408000,0.419,0.419,0
4241,1133602.539600000018254,1682207.949100000318140,1134102.539600000018254,1681707.949100000085309,59,37,250089.620,0.181,39124.195000,0.156,0.156,0.128205128205128
4242,1133602.539600000018254,1681707.949100000085309,1134102.539600000018254,1681207.949100000318140,60,37,250089.620,0.040,9912.223000,0.040,0.040,0.474048442906574
4243,1133602.539600000018254,1681207.949100000318140,1134102.539600000018254,1680707.949100000085309,61,37,250089.620,0.121,33077.662000,0.132,0.132,0.503676470588235
4244,1133602.539600000018254,1680707.949100000085309,1134102.539600000018254,1680207.949100000318140,62,37,250089.620,0.214,44971.271000,0.180,0.180,0.0830449826989619
4245,1133602.539600000018254,1680207.949100000318140,1134102.539600000018254,1679707.949100000085309,63,37,250089.620,0.518,107313.935000,0.429,0.429,0
4246,1133602.539600000018254,1679707.949100000085309,1134102.539600000018254,1679207.949100000318140,64,37,250089.620,0.237,45428.769000,0.182,0.182,0.335640138408304
4247,1133602.539600000018254,1679207.949100000318140,1134102.539600000018254,1678707.949100000085309,65,37,250089.619,0.069,15196.726000,0.061,0.061,0.665467625899281
4248,1133602.539600000018254,1678707.949100000085309,1134102.539600000018254,1678207.949100000318140,66,37,250089.619,0.292,65143.767000,0.260,0.260,0.173144876325088
4249,1133602.539600000018254,1678207.949100000318140,1134102.539600000018254,1677707.949100000085309,67,37,250089.619,0.598,149275.167000,0.597,0.597,0.069204152249135
4250,1133602.539600000018254,1677707.949100000085309,1134102.539600000018254,1677207.949100000318140,68,37,246319.019,0.399,95195.350000,0.386,0.386,0.0037593984962406
4251,1133602.539600000018254,1677207.949100000318140,1134102.539600000018254,1676707.949100000085309,69,37,250089.619,0.417,86199.319000,0.345,0.345,0.448529411764706
4252,1133602.539600000018254,1676707.949100000085309,1134102.539600000018254,1676207.949100000318140,70,37,250089.619,0.008,2086.526000,0.008,0.008,1
4253,1133602.539600000018254,1676207.949100000318140,1134102.539600000018254,1675707.949100000085309,71,37,250089.619,0.023,4540.491000,0.018,0.018,0.978102189781022
4254,1133602.539600000018254,1675707.949100000085309,1134102.539600000018254,1675207.949100000318140,72,37,250089.619,0.000,53.949000,0.000,0.000,1
4255,1133602.539600000018254,1675207.949100000318140,1134102.539600000018254,1674707.949100000085309,73,37,250089.619,0.095,20237.447000,0.081,0.081,0.845588235294118
4256,1133602.539600000018254,1674707.949100000085309,1134102.539600000018254,1674207.949100000318140,74,37,250089.618,0.419,83416.734000,0.334,0.334,0.238754325259516
4257,1133602.539600000018254,1674207.949100000318140,1134102.539600000018254,1673707.949100000085309,75,37,250089.618,0.211,52925.720000,0.212,0.212,0.4375
4258,1133602.539600000018254,1673707.949100000085309,1134102.539600000018254,1673207.949100000318140,76,37,146449.519,0.200,30859.295000,0.211,0.211,0.195266272189349
4259,1133602.539600000018254,1673207.949100000318140,1134102.539600000018254,1672707.949100000085309,77,37,122511.666,0.006,467.831000,0.004,0.004,0.853846153846154
4260,1133602.539600000018254,1672707.949100000085309,1134102.539600000018254,1672207.949100000318140,78,37,162711.420,0.002,217.929000,0.001,0.001,0.741935483870968
4261,1133602.539600000018254,1672207.949100000318140,1134102.539600000018254,1671707.949100000085309,79,37,65202.509,0.004,180.440000,0.003,0.003,0.763157894736842
4331,1134102.539600000018254,1693707.949100000085309,1134602.539600000018254,1693207.949100000318140,36,38,156498.425,0.000,,,,0.505747126436782
4332,1134102.539600000018254,1693207.949100000318140,1134602.539600000018254,1692707.949100000085309,37,38,250088.796,0.085,15729.798000,0.063,0.063,0.421875
4333,1134102.539600000018254,1692707.949100000085309,1134602.539600000018254,1692207.949100000318140,38,38,250088.796,0.176,35892.235000,0.144,0.144,0.415441176470588
4334,1134102.539600000018254,1692207.949100000318140,1134602.539600000018254,1691707.949100000085309,39,38,250088.795,0.105,20842.421000,0.083,0.083,0.271375464684015
4335,1134102.539600000018254,1691707.949100000085309,1134602.539600000018254,1691207.949100000318140,40,38,250088.795,0.054,11736.145000,0.047,0.047,0.335640138408304
4336,1134102.539600000018254,1691207.949100000318140,1134602.539600000018254,1690707.949100000085309,41,38,250088.795,0.105,23717.470000,0.095,0.095,0.463235294117647
4337,1134102.539600000018254,1690707.949100000085309,1134602.539600000018254,1690207.949100000318140,42,38,250088.795,0.000,,,,0.799307958477509
4338,1134102.539600000018254,1690207.949100000318140,1134602.539600000018254,1689707.949100000085309,43,38,250088.795,0.000,,,,0.339100346020761
4339,1134102.539600000018254,1689707.949100000085309,1134602.539600000018254,1689207.949100000318140,44,38,250088.795,0.001,141.757000,0.001,0.001,0.272058823529412
4340,1134102.539600000018254,1689207.949100000318140,1134602.539600000018254,1688707.949100000085309,45,38,250088.795,0.064,16880.213000,0.067,0.067,0.477508650519031
4341,1134102.539600000018254,1688707.949100000085309,1134602.539600000018254,1688207.949100000318140,46,38,250088.795,0.209,50453.254000,0.202,0.202,0.459558823529412
4342,1134102.539600000018254,1688207.949100000318140,1134602.539600000018254,1687707.949100000085309,47,38,250088.795,0.233,55978.729000,0.224,0.224,0.155709342560554
4343,1134102.539600000018254,1687707.949100000085309,1134602.539600000018254,1687207.949100000318140,48,38,250088.794,0.137,32007.341000,0.128,0.128,0
4344,1134102.539600000018254,1687207.949100000318140,1134602.539600000018254,1686707.949100000085309,49,38,250088.794,0.092,17841.791000,0.071,0.071,0.0888030888030888
4345,1134102.539600000018254,1686707.949100000085309,1134602.539600000018254,1686207.949100000318140,50,38,250088.794,0.082,22248.600000,0.089,0.089,0.257352941176471
4346,1134102.539600000018254,1686207.949100000318140,1134602.539600000018254,1685707.949100000085309,51,38,250088.794,0.239,57443.569000,0.230,0.230,0.435424354243542
4347,1134102.539600000018254,1685707.949100000085309,1134602.539600000018254,1685207.949100000318140,52,38,250088.794,0.413,90559.256000,0.362,0.362,0.0519031141868512
4348,1134102.539600000018254,1685207.949100000318140,1134602.539600000018254,1684707.949100000085309,53,38,250088.794,0.454,106545.422000,0.426,0.426,0
4349,1134102.539600000018254,1684707.949100000085309,1134602.539600000018254,1684207.949100000318140,54,38,250088.794,0.515,127401.639000,0.509,0.509,0.00346020761245675
4350,1134102.539600000018254,1684207.949100000318140,1134602.539600000018254,1683707.949100000085309,55,38,250088.794,0.507,121973.598000,0.488,0.488,0
4351,1134102.539600000018254,1683707.949100000085309,1134602.539600000018254,1683207.949100000318140,56,38,250088.794,0.388,89665.122000,0.359,0.359,0.121323529411765
4352,1134102.539600000018254,1683207.949100000318140,1134602.539600000018254,1682707.949100000085309,57,38,250088.793,0.225,47729.216000,0.191,0.191,0.366782006920415
4353,1134102.539600000018254,1682707.949100000085309,1134602.539600000018254,1682207.949100000318140,58,38,250088.793,0.387,74970.165000,0.300,0.300,0.0661764705882353
4354,1134102.539600000018254,1682207.949100000318140,1134602.539600000018254,1681707.949100000085309,59,38,250088.793,0.246,47992.278000,0.192,0.192,0.166666666666667
4355,1134102.539600000018254,1681707.949100000085309,1134602.539600000018254,1681207.949100000318140,60,38,250088.793,0.000,3.338000,0.000,0.000,0.647727272727273
4356,1134102.539600000018254,1681207.949100000318140,1134602.539600000018254,1680707.949100000085309,61,38,250088.793,0.000,,,,0.200757575757576
4357,1134102.539600000018254,1680707.949100000085309,1134602.539600000018254,1680207.949100000318140,62,38,250088.793,0.037,8452.486000,0.034,0.034,0.032967032967033
4358,1134102.539600000018254,1680207.949100000318140,1134602.539600000018254,1679707.949100000085309,63,38,250088.793,0.450,86850.013000,0.347,0.347,0
4359,1134102.539600000018254,1679707.949100000085309,1134602.539600000018254,1679207.949100000318140,64,38,250088.793,0.351,69441.622000,0.278,0.278,0.176470588235294
4360,1134102.539600000018254,1679207.949100000318140,1134602.539600000018254,1678707.949100000085309,65,38,250088.793,0.047,13275.324000,0.053,0.053,0.555147058823529
4361,1134102.539600000018254,1678707.949100000085309,1134602.539600000018254,1678207.949100000318140,66,38,250088.792,0.593,125306.132000,0.501,0.501,0.0173010380622837
4362,1134102.539600000018254,1678207.949100000318140,1134602.539600000018254,1677707.949100000085309,67,38,250088.792,0.578,145395.724000,0.581,0.581,0.0103806228373702
4363,1134102.539600000018254,1677707.949100000085309,1134602.539600000018254,1677207.949100000318140,68,38,250088.792,0.451,111848.297000,0.447,0.447,0
4364,1134102.539600000018254,1677207.949100000318140,1134602.539600000018254,1676707.949100000085309,69,38,250088.792,0.575,136528.866000,0.546,0.546,0.0311418685121107
4365,1134102.539600000018254,1676707.949100000085309,1134602.539600000018254,1676207.949100000318140,70,38,250088.792,0.390,86422.905000,0.346,0.346,0.154411764705882
4366,1134102.539600000018254,1676207.949100000318140,1134602.539600000018254,1675707.949100000085309,71,38,250088.792,0.447,102930.391000,0.412,0.412,0.250871080139373
4367,1134102.539600000018254,1675707.949100000085309,1134602.539600000018254,1675207.949100000318140,72,38,250088.792,0.008,1881.063000,0.008,0.008,1
4368,1134102.539600000018254,1675207.949100000318140,1134602.539600000018254,1674707.949100000085309,73,38,250088.792,0.239,46972.797000,0.188,0.188,0.516728624535316
4369,1134102.539600000018254,1674707.949100000085309,1134602.539600000018254,1674207.949100000318140,74,38,163968.030,0.434,56729.712000,0.346,0.346,0.0393258426966292
4370,1134102.539600000018254,1674207.949100000318140,1134602.539600000018254,1673707.949100000085309,75,38,229244.305,0.350,82594.947000,0.360,0.360,0.024
4371,1134102.539600000018254,1673707.949100000085309,1134602.539600000018254,1673207.949100000318140,76,38,56499.652,0.311,43748.785000,0.774,0.774,0
4372,1134102.539600000018254,1673207.949100000318140,1134602.539600000018254,1672707.949100000085309,77,38,147523.958,0.000,,,,0.869565217391304
4373,1134102.539600000018254,1672707.949100000085309,1134602.539600000018254,1672207.949100000318140,78,38,36142.289,0.000,,,,0.818181818181818
4374,1134102.539600000018254,1672207.949100000318140,1134602.539600000018254,1671707.949100000085309,79,38,2744.345,0.000,,,,0
4375,1134102.539600000018254,1671707.949100000085309,1134602.539600000018254,1671207.949100000318140,80,38,65323.518,0.000,,,,0
4376,1134102.539600000018254,1671207.949100000318140,1134602.539600000018254,1670707.949100000085309,81,38,2082.842,0.000,,,,0
4396,1134102.539600000018254,1661207.949100000318140,1134602.539600000018254,1660707.949100000085309,101,38,5356.099,0.000,,,,0
4443,1134602.539600000018254,1694207.949100000318140,1135102.539600000018254,1693707.949100000085309,35,39,2185.124,0.000,,,,0
4444,1134602.539600000018254,1693707.949100000085309,1135102.539600000018254,1693207.949100000318140,36,39,230201.460,0.009,1434.696000,0.006,0.006,0.515873015873016
4445,1134602.539600000018254,1693207.949100000318140,1135102.539600000018254,1692707.949100000085309,37,39,250087.966,0.115,22665.932000,0.091,0.091,0.58041958041958
4446,1134602.539600000018254,1692707.949100000085309,1135102.539600000018254,1692207.949100000318140,38,39,250087.966,0.288,59633.779000,0.238,0.238,0.301038062283737
4447,1134602.539600000018254,1692207.949100000318140,1135102.539600000018254,1691707.949100000085309,39,39,250087.966,0.274,53051.830000,0.212,0.212,0.204633204633205
4448,1134602.539600000018254,1691707.949100000085309,1135102.539600000018254,1691207.949100000318140,40,39,250087.965,0.181,39120.621000,0.156,0.156,0.0625
4449,1134602.539600000018254,1691207.949100000318140,1135102.539600000018254,1690707.949100000085309,41,39,250087.965,0.001,374.245000,0.001,0.001,0.390625
4450,1134602.539600000018254,1690707.949100000085309,1135102.539600000018254,1690207.949100000318140,42,39,250087.965,0.000,,,,0.503496503496504
4451,1134602.539600000018254,1690207.949100000318140,1135102.539600000018254,1689707.949100000085309,43,39,250087.965,0.000,,,,0.03125
4452,1134602.539600000018254,1689707.949100000085309,1135102.539600000018254,1689207.949100000318140,44,39,250087.965,0.270,64215.100000,0.257,0.257,0.304029304029304
4453,1134602.539600000018254,1689207.949100000318140,1135102.539600000018254,1688707.949100000085309,45,39,250087.965,0.613,145015.214000,0.580,0.580,0.0207612456747405
4454,1134602.539600000018254,1688707.949100000085309,1135102.539600000018254,1688207.949100000318140,46,39,250087.965,0.602,137425.942000,0.550,0.550,0.00367647058823529
